# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PLA2G6	ENSG00000184381	ENST00000427453	protein_coding	0	11	7	25	0	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	11	21
PLA2G6	ENSG00000184381	ENST00000430886	protein_coding	0	15	6	10	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	15	0
PLA2G6	ENSG00000184381	ENST00000435484	protein_coding	0	0	0	31	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000436218	protein_coding	0	8	2	21	0	0	0	0	0	0	0	21	2	0	0	0	0	0	0	0	0	8	0
PLA2G6	ENSG00000184381	ENST00000445591	processed_transcript	0	0	0	31	0	0	0	0	12	0	0	0	0	19	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000447598	protein_coding	0	1	0	31	4	0	0	0	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000448094	nonsense_mediated_decay	0	0	0	122	28	0	0	0	44	0	0	0	0	50	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000452542	protein_coding	0	17	10	26	0	0	0	0	4	0	0	0	10	0	0	0	0	0	0	0	0	17	22
PLA2G6	ENSG00000184381	ENST00000452794	protein_coding	0	2	0	35	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	2	15
PLA2G6	ENSG00000184381	ENST00000452972	processed_transcript	0	0	0	31	0	0	0	0	12	0	0	0	0	19	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000454670	nonsense_mediated_decay	0	0	0	94	18	0	0	0	31	0	0	0	0	45	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000455341	protein_coding	0	0	0	31	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000463287	retained_intron	0	0	0	49	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	34
PLA2G6	ENSG00000184381	ENST00000471636	retained_intron	0	0	0	68	0	0	0	0	15	0	0	49	0	4	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000479641	processed_transcript	0	0	0	31	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000480154	retained_intron	0	0	0	31	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	18
PLA2G6	ENSG00000184381	ENST00000490473	processed_transcript	0	0	0	27	0	0	0	0	16	0	0	0	0	11	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000491986	retained_intron	0	0	0	32	0	0	0	0	5	0	0	0	0	27	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000496409	retained_intron	0	0	0	72	0	0	0	0	18	0	0	0	0	39	0	0	0	0	0	0	0	0	15
PLA2G6	ENSG00000184381	ENST00000498338	protein_coding	0	5	2	44	0	2	16	0	18	0	0	0	2	0	0	0	0	0	0	0	0	3	10
PLXNB2	ENSG00000196576	ENST00000359337	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLXNB2	ENSG00000196576	ENST00000449103	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLXNB2	ENSG00000196576	ENST00000463165	retained_intron	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLXNB2	ENSG00000196576	ENST00000479701	retained_intron	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLXNB2	ENSG00000196576	ENST00000479818	retained_intron	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLXNB2	ENSG00000196576	ENST00000610984	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMM1	ENSG00000100417	ENST00000216259	protein_coding	1	51	11	2	0	0	2	0	0	0	0	4	11	0	0	1	5	0	0	0	0	48	0
PMM1	ENSG00000100417	ENST00000414636	nonsense_mediated_decay	1	4	0	69	28	0	2	0	3	0	0	3	0	38	0	1	4	0	0	0	0	0	0
PMM1	ENSG00000100417	ENST00000463617	retained_intron	0	0	0	42	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	21
PMM1	ENSG00000100417	ENST00000466645	processed_transcript	1	3	0	40	0	0	0	0	1	0	0	3	0	38	0	1	3	0	0	0	0	0	2
PMM1	ENSG00000100417	ENST00000472620	retained_intron	1	5	0	59	0	0	0	0	0	0	0	4	0	61	0	1	5	0	0	0	0	0	0
PMM1	ENSG00000100417	ENST00000478337	retained_intron	1	1	0	42	0	0	0	0	2	0	0	2	0	40	0	1	1	0	0	0	0	0	0
PMM1	ENSG00000100417	ENST00000482178	retained_intron	0	4	0	61	0	0	0	0	0	0	0	2	0	40	0	0	4	0	0	0	0	0	23
PMM1	ENSG00000100417	ENST00000485648	retained_intron	1	5	0	59	0	0	0	0	0	0	0	4	0	61	0	1	5	0	0	0	0	0	0
PMM1	ENSG00000100417	ENST00000493389	retained_intron	0	0	0	44	0	0	0	0	24	0	0	0	0	20	0	0	0	0	0	0	0	0	0
PNPLA3	ENSG00000100344	ENST00000406117	nonsense_mediated_decay	0	2	0	59	4	0	0	0	9	0	0	44	0	4	0	0	2	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000405557	protein_coding	0	4	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0
POLR2F	ENSG00000100142	ENST00000407936	protein_coding	0	4	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0
POLR2F	ENSG00000100142	ENST00000442738	protein_coding	0	11	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0
POLR2F	ENSG00000100142	ENST00000443002	nonsense_mediated_decay	0	0	0	12	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000460648	protein_coding	0	4	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0
POLR2F	ENSG00000100142	ENST00000470701	protein_coding	0	11	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0
POLR2F	ENSG00000100142	ENST00000483713	nonsense_mediated_decay	0	0	0	24	12	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000484894	processed_transcript	0	0	0	12	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000488684	protein_coding	0	0	0	12	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000492213	protein_coding	0	10	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0
POLR2F	ENSG00000100142	ENST00000606538	protein_coding	0	4	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0
POLR3H	ENSG00000100413	ENST00000337566	protein_coding	0	0	0	71	6	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3H	ENSG00000100413	ENST00000355209	protein_coding	0	0	0	86	49	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3H	ENSG00000100413	ENST00000396504	protein_coding	0	0	0	86	49	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3H	ENSG00000100413	ENST00000407461	protein_coding	0	0	0	62	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3H	ENSG00000100413	ENST00000420561	processed_transcript	0	0	0	27	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3H	ENSG00000100413	ENST00000431534	nonsense_mediated_decay	0	0	0	77	6	0	0	0	65	0	0	0	0	6	0	0	0	0	0	0	0	0	0
POLR3H	ENSG00000100413	ENST00000432789	nonsense_mediated_decay	0	0	0	76	6	0	0	0	64	0	0	0	0	6	0	0	0	0	0	0	0	0	0
POLR3H	ENSG00000100413	ENST00000442616	nonsense_mediated_decay	0	0	0	34	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POM121L4P	ENSG00000217261	ENST00000412250	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POM121L4P	ENSG00000217261	ENST00000427789	transcribed_unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POM121L9P	ENSG00000128262	ENST00000414583	processed_transcript	0	0	0	42	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POTEH	ENSG00000198062	ENST00000343518	protein_coding	0	1	0	143	1	0	0	0	142	0	0	0	0	0	0	0	1	0	0	0	0	0	0
POTEH	ENSG00000198062	ENST00000452800	nonsense_mediated_decay	0	1	0	143	1	0	0	0	142	0	0	0	0	1	0	0	1	0	0	0	0	0	0
POTEH	ENSG00000198062	ENST00000621704	protein_coding	0	0	0	143	12	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000262735	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000402126	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000407236	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000415785	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000420804	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000440343	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000481567	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPARA	ENSG00000186951	ENST00000484619	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPARA	ENSG00000186951	ENST00000493286	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000335025	protein_coding	4	22	8	3	1	0	0	0	2	0	0	4	8	0	0	4	0	0	0	0	0	22	0
PPIL2	ENSG00000100023	ENST00000398831	protein_coding	3	22	8	4	1	0	0	0	3	0	0	3	8	0	0	3	0	0	0	0	0	22	0
PPIL2	ENSG00000100023	ENST00000406385	protein_coding	4	22	8	3	1	0	0	0	2	0	0	4	8	0	0	4	0	0	0	0	0	22	0
PPIL2	ENSG00000100023	ENST00000417788	nonsense_mediated_decay	3	0	0	65	31	0	0	0	3	0	0	3	0	31	0	3	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000446951	processed_transcript	3	0	0	34	0	0	0	0	3	0	0	3	0	22	0	3	0	0	0	0	0	0	9
PPIL2	ENSG00000100023	ENST00000458567	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000462188	retained_intron	1	0	0	14	0	0	0	0	3	0	0	1	0	6	0	1	0	0	0	0	0	0	5
PPIL2	ENSG00000100023	ENST00000484439	processed_transcript	1	0	0	21	0	0	0	0	13	0	0	1	0	8	0	1	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000626352	protein_coding	4	20	10	3	0	0	0	0	3	0	0	4	10	0	0	4	0	0	0	0	0	20	0
PPM1F	ENSG00000100034	ENST00000263212	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PPM1F	ENSG00000100034	ENST00000397495	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000407142	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PPM1F	ENSG00000100034	ENST00000484588	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000496143	processed_transcript	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000216061	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000359139	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000395741	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000395744	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000612753	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PRAMENP	ENSG00000197549	ENST00000337471	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
PRAMENP	ENSG00000197549	ENST00000419303	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000313755	retained_intron	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000334029	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000357068	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000420436	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000429300	retained_intron	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000482858	retained_intron	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000491604	retained_intron	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000609229	retained_intron	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000610940	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRR14L	ENSG00000183530	ENST00000327423	protein_coding	0	8	12	3	0	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	8	0
PRR14L	ENSG00000183530	ENST00000330495	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PRR14L	ENSG00000183530	ENST00000412743	protein_coding	0	5	9	3	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	5	0
PRR14L	ENSG00000183530	ENST00000431684	nonsense_mediated_decay	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PRR14L	ENSG00000183530	ENST00000461722	processed_transcript	0	0	0	23	0	0	0	0	6	0	0	17	0	0	0	0	0	0	0	0	0	0	0
PRR14L	ENSG00000183530	ENST00000492705	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PRR5	ENSG00000186654	ENST00000006251	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000403581	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000432186	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000459857	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000492289	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000492475	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000611394	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000617066	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000624862	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
RABL2B	ENSG00000079974	ENST00000354869	protein_coding	1	16	10	0	0	0	0	0	0	0	0	2	10	0	1	0	1	0	0	0	0	15	0
RABL2B	ENSG00000079974	ENST00000395590	protein_coding	1	7	0	19	0	0	0	0	19	0	0	1	0	0	1	0	0	0	0	0	0	7	0
RABL2B	ENSG00000079974	ENST00000395591	protein_coding	0	8	5	14	0	0	0	0	0	0	0	15	5	0	0	0	1	0	0	0	0	7	0
RABL2B	ENSG00000079974	ENST00000395593	protein_coding	1	16	10	0	0	0	0	0	0	0	0	2	10	0	1	0	1	0	0	0	0	15	0
RABL2B	ENSG00000079974	ENST00000395595	protein_coding	1	16	10	0	0	0	0	0	0	0	0	2	10	0	1	0	1	0	0	0	0	15	0
RABL2B	ENSG00000079974	ENST00000395598	protein_coding	1	16	10	0	0	0	0	0	0	0	0	2	10	0	1	0	1	0	0	0	0	15	0
RABL2B	ENSG00000079974	ENST00000413505	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RABL2B	ENSG00000079974	ENST00000425098	nonsense_mediated_decay	1	1	0	34	9	0	0	0	0	0	0	10	0	17	1	0	1	0	0	0	0	0	0
RABL2B	ENSG00000079974	ENST00000435118	protein_coding	1	16	10	0	0	0	0	0	0	0	0	2	10	0	1	0	1	0	0	0	0	15	0
RABL2B	ENSG00000079974	ENST00000436958	nonsense_mediated_decay	1	1	0	34	9	0	0	0	0	0	0	10	0	17	1	0	1	0	0	0	0	0	0
RABL2B	ENSG00000079974	ENST00000464678	retained_intron	1	0	0	26	0	0	0	0	11	0	0	1	0	15	1	0	0	0	0	0	0	0	0
RABL2B	ENSG00000079974	ENST00000464740	retained_intron	0	0	0	8	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RABL2B	ENSG00000079974	ENST00000465063	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
RABL2B	ENSG00000079974	ENST00000468451	nonsense_mediated_decay	1	0	0	12	5	0	0	0	0	0	0	1	0	7	1	0	0	0	0	0	0	0	0
RABL2B	ENSG00000079974	ENST00000482308	retained_intron	0	2	0	23	0	0	0	0	3	0	0	0	0	18	0	0	2	0	0	0	0	0	4
RANBP1	ENSG00000099901	ENST00000331821	protein_coding	0	0	0	75	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	73
RANBP1	ENSG00000099901	ENST00000402752	protein_coding	0	0	0	75	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
RANBP1	ENSG00000099901	ENST00000411892	protein_coding	0	0	0	75	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	73
RANBP1	ENSG00000099901	ENST00000416427	protein_coding	0	0	0	63	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	61
RANBP1	ENSG00000099901	ENST00000418705	protein_coding	0	0	0	58	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	56
RANBP1	ENSG00000099901	ENST00000421656	protein_coding	0	0	0	62	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60
RANBP1	ENSG00000099901	ENST00000423859	protein_coding	0	0	0	62	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60
RANBP1	ENSG00000099901	ENST00000430524	protein_coding	0	14	5	56	2	0	0	0	0	0	0	3	5	0	0	0	2	0	0	0	0	13	52
RANBP1	ENSG00000099901	ENST00000432879	protein_coding	0	14	5	56	0	0	0	0	2	0	0	3	5	0	0	0	2	0	0	0	0	13	52
RANBP1	ENSG00000099901	ENST00000435265	nonsense_mediated_decay	1	2	0	72	0	0	0	0	2	0	0	10	0	11	0	1	2	0	0	0	0	0	52
RANBP1	ENSG00000099901	ENST00000448394	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RANBP1	ENSG00000099901	ENST00000467920	processed_transcript	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
RANBP1	ENSG00000099901	ENST00000486575	retained_intron	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RANBP1	ENSG00000099901	ENST00000488484	retained_intron	0	0	0	75	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	73
RANGAP1	ENSG00000100401	ENST00000356244	protein_coding	0	1	0	17	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	1	0
RANGAP1	ENSG00000100401	ENST00000405486	protein_coding	0	1	0	17	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	1	0
RANGAP1	ENSG00000100401	ENST00000418067	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
RANGAP1	ENSG00000100401	ENST00000422838	protein_coding	0	0	0	16	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
RANGAP1	ENSG00000100401	ENST00000446258	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RANGAP1	ENSG00000100401	ENST00000452543	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
RANGAP1	ENSG00000100401	ENST00000455915	protein_coding	0	4	0	17	0	3	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
RBFOX2	ENSG00000100320	ENST00000262829	protein_coding	3	56	3	45	5	0	0	0	25	0	0	20	3	0	2	1	3	0	0	0	0	54	0
RBFOX2	ENSG00000100320	ENST00000359369	protein_coding	3	51	10	84	5	0	1	0	25	0	0	58	10	0	2	1	3	0	0	0	0	49	0
RBFOX2	ENSG00000100320	ENST00000397303	protein_coding	3	58	3	37	5	0	1	0	25	0	0	11	3	0	2	1	3	0	0	0	0	56	0
RBFOX2	ENSG00000100320	ENST00000397305	protein_coding	1	19	2	7	0	0	1	0	0	0	0	7	2	0	0	1	0	0	0	0	0	19	0
RBFOX2	ENSG00000100320	ENST00000405409	protein_coding	3	52	10	42	30	0	0	0	0	0	0	17	10	0	2	1	3	0	0	0	0	50	0
RBFOX2	ENSG00000100320	ENST00000408983	protein_coding	1	28	2	52	0	0	0	0	5	0	0	48	2	0	0	1	0	0	0	0	0	28	0
RBFOX2	ENSG00000100320	ENST00000414461	protein_coding	2	52	11	42	20	0	0	0	10	0	0	16	11	0	1	1	3	0	0	0	0	50	0
RBFOX2	ENSG00000100320	ENST00000416721	protein_coding	3	59	3	42	1	0	0	0	29	0	0	17	3	0	2	1	3	0	0	0	0	57	0
RBFOX2	ENSG00000100320	ENST00000438146	protein_coding	2	59	4	87	0	0	0	0	30	0	0	61	4	0	1	1	3	0	0	0	0	57	0
RBFOX2	ENSG00000100320	ENST00000449924	protein_coding	2	59	4	42	20	0	0	0	10	0	0	16	4	0	1	1	3	0	0	0	0	57	0
RBFOX2	ENSG00000100320	ENST00000463509	retained_intron	0	1	0	40	0	0	0	0	28	0	0	0	0	12	0	0	1	0	0	0	0	0	1
RBFOX2	ENSG00000100320	ENST00000473487	protein_coding	2	45	3	11	0	0	1	0	10	0	0	3	3	0	1	1	2	0	0	0	0	44	0
RBFOX2	ENSG00000100320	ENST00000491982	retained_intron	1	0	0	28	0	0	0	0	0	0	0	7	0	22	0	1	0	0	0	0	0	0	0
RBFOX2	ENSG00000100320	ENST00000495377	protein_coding	2	39	1	49	1	0	0	0	29	0	0	10	1	0	2	0	3	0	0	0	0	37	13
RBX1	ENSG00000100387	ENST00000216225	protein_coding	1	16	0	2	0	1	2	0	0	0	0	3	0	0	1	0	3	0	0	0	0	13	0
RBX1	ENSG00000100387	ENST00000467617	retained_intron	0	2	0	8	0	0	0	0	0	0	0	1	0	9	0	0	2	0	0	0	0	0	0
RBX1	ENSG00000100387	ENST00000476110	retained_intron	0	1	0	17	0	0	0	0	10	0	0	1	0	7	0	0	1	0	0	0	0	0	0
RFPL1S	ENSG00000225465	ENST00000419368	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RFPL1S	ENSG00000225465	ENST00000461286	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RHEBP3	ENSG00000237446	ENST00000411920	processed_pseudogene	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIMBP3B	ENSG00000274600	ENST00000620804	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP169	ENSG00000223056	ENST00000411124	misc_RNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP210	ENSG00000238875	ENST00000459176	misc_RNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP214	ENSG00000201078	ENST00000364208	misc_RNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP63	ENSG00000200057	ENST00000363187	misc_RNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP80	ENSG00000202058	ENST00000365188	misc_RNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL20P	ENSG00000242251	ENST00000488827	misc_RNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL280P	ENSG00000244671	ENST00000496490	misc_RNA	0	0	0	14	0	0	0	0	3	0	0	0	0	11	0	0	0	0	0	0	0	0	0
